,TimberProductID,EndUseID,PrimaryProductID,DiscardTypeID,DiscardDestinationID,Year,discard_remaining
251406,3.0,104.0,16.0,1,1,2018,0.0
251407,3.0,104.0,16.0,1,2,2018,0.0
251408,3.0,104.0,16.0,1,3,2018,0.0
251409,3.0,104.0,16.0,1,4,2018,0.0
251410,4.0,144.0,23.0,0,0,2018,0.0
251411,4.0,144.0,23.0,0,1,2018,0.0
251412,4.0,144.0,23.0,0,2,2018,0.0
251413,4.0,144.0,23.0,0,3,2018,0.0
251414,4.0,144.0,23.0,0,4,2018,0.0
251415,4.0,144.0,23.0,1,0,2018,0.0
251416,4.0,144.0,23.0,1,1,2018,0.0
251417,4.0,144.0,23.0,1,2,2018,0.0
251418,4.0,144.0,23.0,1,3,2018,0.0
251419,4.0,144.0,23.0,1,4,2018,0.0
251420,15.0,199.0,39.0,0,0,2018,0.0
251421,15.0,199.0,39.0,0,1,2018,0.0
251422,15.0,199.0,39.0,0,2,2018,0.0
251423,15.0,199.0,39.0,0,3,2018,0.0
251424,15.0,199.0,39.0,0,4,2018,0.0
251425,15.0,199.0,39.0,1,0,2018,0.0
251426,15.0,199.0,39.0,1,1,2018,0.0
251427,15.0,199.0,39.0,1,2,2018,0.0
251428,15.0,199.0,39.0,1,3,2018,0.0
251429,15.0,199.0,39.0,1,4,2018,0.0
251430,4.0,146.0,23.0,0,0,2018,0.0
251431,4.0,146.0,23.0,0,1,2018,0.0
251432,4.0,146.0,23.0,0,2,2018,0.0
251433,4.0,146.0,23.0,0,3,2018,0.0
251434,4.0,146.0,23.0,0,4,2018,0.0
251435,4.0,146.0,23.0,1,0,2018,0.0
251436,4.0,146.0,23.0,1,1,2018,0.0
251437,4.0,146.0,23.0,1,2,2018,0.0
251438,4.0,146.0,23.0,1,3,2018,0.0
251439,4.0,146.0,23.0,1,4,2018,0.0
251440,4.0,176.0,26.0,0,0,2018,1155.3697533149266
251441,4.0,176.0,26.0,0,1,2018,1337.3246703804746
251442,4.0,176.0,26.0,0,2,2018,1155.3697533149266
251443,4.0,176.0,26.0,0,3,2018,960.8003159929453
251444,4.0,176.0,26.0,0,4,2018,1647.7905314121176
251445,4.0,176.0,26.0,1,0,2018,1155.3697533149266
251446,4.0,176.0,26.0,1,1,2018,1337.3246703804746
251447,4.0,176.0,26.0,1,2,2018,1155.3697533149266
251448,4.0,176.0,26.0,1,3,2018,368.02954297421934
251449,4.0,176.0,26.0,1,4,2018,1711.837534586269
251450,4.0,177.0,27.0,0,0,2018,0.0
251451,4.0,177.0,27.0,0,1,2018,0.0
251452,4.0,177.0,27.0,0,2,2018,0.0
251453,4.0,177.0,27.0,0,3,2018,0.0
251454,4.0,177.0,27.0,0,4,2018,0.0
251455,4.0,177.0,27.0,1,0,2018,0.0
251456,4.0,177.0,27.0,1,1,2018,0.0
251457,4.0,177.0,27.0,1,2,2018,0.0
251458,4.0,177.0,27.0,1,3,2018,0.0
251459,4.0,177.0,27.0,1,4,2018,0.0
251460,4.0,178.0,27.0,0,0,2018,0.0
251461,4.0,178.0,27.0,0,1,2018,0.0
251462,4.0,178.0,27.0,0,2,2018,0.0
251463,4.0,178.0,27.0,0,3,2018,0.0
251464,4.0,178.0,27.0,0,4,2018,0.0
251465,4.0,178.0,27.0,1,0,2018,0.0
251466,4.0,178.0,27.0,1,1,2018,0.0
251467,4.0,178.0,27.0,1,2,2018,0.0
251468,4.0,178.0,27.0,1,3,2018,0.0
251469,4.0,178.0,27.0,1,4,2018,0.0
251470,4.0,179.0,27.0,0,0,2018,1006.2897851452605
251471,4.0,179.0,27.0,0,1,2018,1164.766648395899
251472,4.0,179.0,27.0,0,2,2018,1006.2897851452605
251473,4.0,179.0,27.0,0,3,2018,836.8260816712755
251474,4.0,179.0,27.0,0,4,2018,1435.172398326684
251475,4.0,179.0,27.0,1,0,2018,1006.2897851452605
251476,4.0,179.0,27.0,1,1,2018,1164.766648395899
251477,4.0,179.0,27.0,1,2,2018,1006.2897851452605
251478,4.0,179.0,27.0,1,3,2018,320.5418600098041
251479,4.0,179.0,27.0,1,4,2018,1490.9552720590093
251480,4.0,180.0,27.0,0,0,2018,0.0
251481,4.0,180.0,27.0,0,1,2018,0.0
251482,4.0,180.0,27.0,0,2,2018,0.0
251483,4.0,180.0,27.0,0,3,2018,0.0
251484,4.0,180.0,27.0,0,4,2018,0.0
251485,4.0,180.0,27.0,1,0,2018,0.0
251486,4.0,180.0,27.0,1,1,2018,0.0
251487,4.0,180.0,27.0,1,2,2018,0.0
251488,4.0,180.0,27.0,1,3,2018,0.0
251489,4.0,180.0,27.0,1,4,2018,0.0
251490,4.0,181.0,27.0,0,0,2018,0.0
251491,4.0,181.0,27.0,0,1,2018,0.0
251492,4.0,181.0,27.0,0,2,2018,0.0
251493,4.0,181.0,27.0,0,3,2018,0.0
251494,4.0,181.0,27.0,0,4,2018,0.0
251495,4.0,181.0,27.0,1,0,2018,0.0
251496,4.0,181.0,27.0,1,1,2018,0.0
251497,4.0,181.0,27.0,1,2,2018,0.0
251498,4.0,181.0,27.0,1,3,2018,0.0
251499,4.0,181.0,27.0,1,4,2018,0.0
251500,4.0,182.0,27.0,0,0,2018,0.0
251501,4.0,182.0,27.0,0,1,2018,0.0
251502,4.0,182.0,27.0,0,2,2018,0.0
251503,4.0,182.0,27.0,0,3,2018,0.0
251504,4.0,182.0,27.0,0,4,2018,0.0
251505,4.0,182.0,27.0,1,0,2018,0.0
251506,4.0,182.0,27.0,1,1,2018,0.0
251507,4.0,182.0,27.0,1,2,2018,0.0
251508,4.0,182.0,27.0,1,3,2018,0.0
251509,4.0,182.0,27.0,1,4,2018,0.0
251510,4.0,183.0,27.0,0,0,2018,0.0
251511,4.0,183.0,27.0,0,1,2018,0.0
251512,4.0,183.0,27.0,0,2,2018,0.0
251513,4.0,183.0,27.0,0,3,2018,0.0
251514,4.0,183.0,27.0,0,4,2018,0.0
251515,4.0,183.0,27.0,1,0,2018,0.0
251516,4.0,183.0,27.0,1,1,2018,0.0
251517,4.0,183.0,27.0,1,2,2018,0.0
251518,4.0,183.0,27.0,1,3,2018,0.0
251519,4.0,183.0,27.0,1,4,2018,0.0
251520,4.0,184.0,27.0,0,0,2018,0.0
251521,4.0,184.0,27.0,0,1,2018,0.0
251522,4.0,184.0,27.0,0,2,2018,0.0
251523,4.0,184.0,27.0,0,3,2018,0.0
251524,4.0,184.0,27.0,0,4,2018,0.0
251525,4.0,184.0,27.0,1,0,2018,0.0
251526,4.0,184.0,27.0,1,1,2018,0.0
251527,4.0,184.0,27.0,1,2,2018,0.0
251528,4.0,184.0,27.0,1,3,2018,0.0
251529,4.0,184.0,27.0,1,4,2018,0.0
251530,4.0,185.0,27.0,0,0,2018,0.0
251531,4.0,185.0,27.0,0,1,2018,0.0
251532,4.0,185.0,27.0,0,2,2018,0.0
251533,4.0,185.0,27.0,0,3,2018,0.0
251534,4.0,185.0,27.0,0,4,2018,0.0
251535,4.0,185.0,27.0,1,0,2018,0.0
251536,4.0,185.0,27.0,1,1,2018,0.0
251537,4.0,185.0,27.0,1,2,2018,0.0
251538,4.0,185.0,27.0,1,3,2018,0.0
251539,4.0,185.0,27.0,1,4,2018,0.0
251540,4.0,186.0,27.0,0,0,2018,0.0
251541,4.0,186.0,27.0,0,1,2018,0.0
251542,4.0,186.0,27.0,0,2,2018,0.0
251543,4.0,186.0,27.0,0,3,2018,0.0
251544,4.0,186.0,27.0,0,4,2018,0.0
251545,4.0,186.0,27.0,1,0,2018,0.0
251546,4.0,186.0,27.0,1,1,2018,0.0
251547,4.0,186.0,27.0,1,2,2018,0.0
251548,4.0,186.0,27.0,1,3,2018,0.0
251549,4.0,186.0,27.0,1,4,2018,0.0
251550,4.0,175.0,25.0,0,0,2018,0.0
251551,4.0,175.0,25.0,0,1,2018,0.0
251552,4.0,175.0,25.0,0,2,2018,0.0
251553,4.0,175.0,25.0,0,3,2018,0.0
251554,4.0,175.0,25.0,0,4,2018,0.0
251555,4.0,175.0,25.0,1,0,2018,0.0
251556,4.0,175.0,25.0,1,1,2018,0.0
251557,4.0,175.0,25.0,1,2,2018,0.0
251558,4.0,175.0,25.0,1,3,2018,0.0
251559,4.0,175.0,25.0,1,4,2018,0.0
251560,4.0,187.0,27.0,0,0,2018,0.0
251561,4.0,187.0,27.0,0,1,2018,0.0
251562,4.0,187.0,27.0,0,2,2018,0.0
251563,4.0,187.0,27.0,0,3,2018,0.0
251564,4.0,187.0,27.0,0,4,2018,0.0
251565,4.0,187.0,27.0,1,0,2018,0.0
251566,4.0,187.0,27.0,1,1,2018,0.0
251567,4.0,187.0,27.0,1,2,2018,0.0
251568,4.0,187.0,27.0,1,3,2018,0.0
251569,4.0,187.0,27.0,1,4,2018,0.0
251570,5.0,189.0,29.0,0,0,2018,0.0
251571,5.0,189.0,29.0,0,1,2018,0.0
251572,5.0,189.0,29.0,0,2,2018,0.0
251573,5.0,189.0,29.0,0,3,2018,0.0
251574,5.0,189.0,29.0,0,4,2018,0.0
251575,5.0,189.0,29.0,1,0,2018,0.0
251576,5.0,189.0,29.0,1,1,2018,0.0
251577,5.0,189.0,29.0,1,2,2018,0.0
251578,5.0,189.0,29.0,1,3,2018,0.0
251579,5.0,189.0,29.0,1,4,2018,0.0
251580,6.0,190.0,30.0,0,0,2018,1109.159338343586
251581,6.0,190.0,30.0,0,1,2018,1296.535204623416
251582,6.0,190.0,30.0,0,2,2018,1109.159338343586
251583,6.0,190.0,30.0,0,3,2018,1033.5583051355022
251584,6.0,190.0,30.0,0,4,2018,1733.274114848323
251585,6.0,190.0,30.0,1,0,2018,1109.159338343586
251586,6.0,190.0,30.0,1,1,2018,1296.535204623416
251587,6.0,190.0,30.0,1,2,2018,1109.159338343586
251588,6.0,190.0,30.0,1,3,2018,399.16504611508896
251589,6.0,190.0,30.0,1,4,2018,1854.0133765456274
251590,7.0,191.0,31.0,0,0,2018,0.0
251591,7.0,191.0,31.0,0,1,2018,0.0
251592,7.0,191.0,31.0,0,2,2018,0.0
251593,7.0,191.0,31.0,0,3,2018,0.0
251594,7.0,191.0,31.0,0,4,2018,0.0
251595,7.0,191.0,31.0,1,0,2018,0.0
251596,7.0,191.0,31.0,1,1,2018,0.0
251597,7.0,191.0,31.0,1,2,2018,0.0
251598,7.0,191.0,31.0,1,3,2018,0.0
251599,7.0,191.0,31.0,1,4,2018,0.0
251600,8.0,192.0,32.0,0,0,2018,0.0
251601,8.0,192.0,32.0,0,1,2018,0.0
251602,8.0,192.0,32.0,0,2,2018,0.0
251603,8.0,192.0,32.0,0,3,2018,0.0
251604,8.0,192.0,32.0,0,4,2018,0.0
251605,8.0,192.0,32.0,1,0,2018,0.0
251606,8.0,192.0,32.0,1,1,2018,0.0
251607,8.0,192.0,32.0,1,2,2018,0.0
251608,8.0,192.0,32.0,1,3,2018,0.0
251609,8.0,192.0,32.0,1,4,2018,0.0
251610,9.0,193.0,33.0,0,0,2018,0.0
251611,9.0,193.0,33.0,0,1,2018,0.0
251612,9.0,193.0,33.0,0,2,2018,0.0
251613,9.0,193.0,33.0,0,3,2018,0.0
251614,9.0,193.0,33.0,0,4,2018,0.0
251615,9.0,193.0,33.0,1,0,2018,0.0
251616,9.0,193.0,33.0,1,1,2018,0.0
251617,9.0,193.0,33.0,1,2,2018,0.0
251618,9.0,193.0,33.0,1,3,2018,0.0
251619,9.0,193.0,33.0,1,4,2018,0.0
251620,10.0,194.0,34.0,0,0,2018,0.0
251621,10.0,194.0,34.0,0,1,2018,0.0
251622,10.0,194.0,34.0,0,2,2018,0.0
251623,10.0,194.0,34.0,0,3,2018,0.0
251624,10.0,194.0,34.0,0,4,2018,0.0
251625,10.0,194.0,34.0,1,0,2018,0.0
251626,10.0,194.0,34.0,1,1,2018,0.0
251627,10.0,194.0,34.0,1,2,2018,0.0
251628,10.0,194.0,34.0,1,3,2018,0.0
251629,10.0,194.0,34.0,1,4,2018,0.0
251630,11.0,195.0,35.0,0,0,2018,0.0
251631,11.0,195.0,35.0,0,1,2018,0.0
251632,11.0,195.0,35.0,0,2,2018,0.0
251633,11.0,195.0,35.0,0,3,2018,0.0
251634,11.0,195.0,35.0,0,4,2018,0.0
251635,11.0,195.0,35.0,1,0,2018,0.0
251636,11.0,195.0,35.0,1,1,2018,0.0
251637,11.0,195.0,35.0,1,2,2018,0.0
251638,11.0,195.0,35.0,1,3,2018,0.0
251639,11.0,195.0,35.0,1,4,2018,0.0
251640,12.0,196.0,36.0,0,0,2018,3739.1142471363864
251641,12.0,196.0,36.0,0,1,2018,4196.818595846944
251642,12.0,196.0,36.0,0,2,2018,3739.1142471363864
251643,12.0,196.0,36.0,0,3,2018,3057.3219823989907
251644,12.0,196.0,36.0,0,4,2018,5236.494730448891
251645,12.0,196.0,36.0,1,0,2018,3739.1142471363864
251646,12.0,196.0,36.0,1,1,2018,4196.818595846944
251647,12.0,196.0,36.0,1,2,2018,3739.1142471363864
251648,12.0,196.0,36.0,1,3,2018,1151.3292955618772
251649,12.0,196.0,36.0,1,4,2018,5425.730009527769
251650,13.0,197.0,37.0,0,0,2018,0.0
251651,13.0,197.0,37.0,0,1,2018,0.0
251652,13.0,197.0,37.0,0,2,2018,0.0
251653,13.0,197.0,37.0,0,3,2018,0.0
251654,13.0,197.0,37.0,0,4,2018,0.0
251655,13.0,197.0,37.0,1,0,2018,0.0
251656,13.0,197.0,37.0,1,1,2018,0.0
251657,13.0,197.0,37.0,1,2,2018,0.0
251658,13.0,197.0,37.0,1,3,2018,0.0
251659,13.0,197.0,37.0,1,4,2018,0.0
251660,14.0,198.0,38.0,0,0,2018,0.0
251661,14.0,198.0,38.0,0,1,2018,0.0
251662,14.0,198.0,38.0,0,2,2018,0.0
251663,14.0,198.0,38.0,0,3,2018,0.0
251664,14.0,198.0,38.0,0,4,2018,0.0
251665,14.0,198.0,38.0,1,0,2018,0.0
251666,14.0,198.0,38.0,1,1,2018,0.0
251667,14.0,198.0,38.0,1,2,2018,0.0
251668,14.0,198.0,38.0,1,3,2018,0.0
251669,14.0,198.0,38.0,1,4,2018,0.0
251670,2.0,90.0,13.0,0,0,2018,3699.6370439599546
251671,2.0,90.0,13.0,0,1,2018,3854.747214617762
251672,2.0,90.0,13.0,0,2,2018,3699.6370439599546
251673,2.0,90.0,13.0,0,3,2018,2253.378680807966
251674,2.0,90.0,13.0,0,4,2018,4085.6173069409124
251675,2.0,90.0,13.0,1,0,2018,3699.6370439599546
251676,2.0,90.0,13.0,1,1,2018,3854.747214617762
251677,2.0,90.0,13.0,1,2,2018,3699.6370439599546
251678,2.0,90.0,13.0,1,3,2018,788.4938052939834
251679,2.0,90.0,13.0,1,4,2018,3880.2995698124473
251680,4.0,188.0,28.0,0,0,2018,1843.2168882604303
251681,4.0,188.0,28.0,0,1,2018,1915.1833031635972
251682,4.0,188.0,28.0,0,2,2018,1843.2168882604303
251683,4.0,188.0,28.0,0,3,2018,1180.0121970145908
251684,4.0,188.0,28.0,0,4,2018,2094.628817177824
251685,4.0,188.0,28.0,1,0,2018,1843.2168882604303
251686,4.0,188.0,28.0,1,1,2018,1915.1833031635972
251687,4.0,188.0,28.0,1,2,2018,1843.2168882604303
251688,4.0,188.0,28.0,1,3,2018,438.5592285471666
251689,4.0,188.0,28.0,1,4,2018,2070.130607013256
251690,4.0,174.0,25.0,0,0,2018,0.0
251691,4.0,174.0,25.0,0,1,2018,0.0
251692,4.0,174.0,25.0,0,2,2018,0.0
251693,4.0,174.0,25.0,0,3,2018,0.0
251694,4.0,174.0,25.0,0,4,2018,0.0
251695,4.0,174.0,25.0,1,0,2018,0.0
251696,4.0,174.0,25.0,1,1,2018,0.0
251697,4.0,174.0,25.0,1,2,2018,0.0
251698,4.0,174.0,25.0,1,3,2018,0.0
251699,4.0,174.0,25.0,1,4,2018,0.0
251700,4.0,173.0,25.0,0,0,2018,0.0
251701,4.0,173.0,25.0,0,1,2018,0.0
251702,4.0,173.0,25.0,0,2,2018,0.0
251703,4.0,173.0,25.0,0,3,2018,0.0
251704,4.0,173.0,25.0,0,4,2018,0.0
251705,4.0,173.0,25.0,1,0,2018,0.0
251706,4.0,173.0,25.0,1,1,2018,0.0
251707,4.0,173.0,25.0,1,2,2018,0.0
251708,4.0,173.0,25.0,1,3,2018,0.0
251709,4.0,173.0,25.0,1,4,2018,0.0
251710,4.0,172.0,25.0,0,0,2018,0.0
251711,4.0,172.0,25.0,0,1,2018,0.0
251712,4.0,172.0,25.0,0,2,2018,0.0
251713,4.0,172.0,25.0,0,3,2018,0.0
251714,4.0,172.0,25.0,0,4,2018,0.0
251715,4.0,172.0,25.0,1,0,2018,0.0
251716,4.0,172.0,25.0,1,1,2018,0.0
251717,4.0,172.0,25.0,1,2,2018,0.0
251718,4.0,172.0,25.0,1,3,2018,0.0
251719,4.0,172.0,25.0,1,4,2018,0.0
251720,4.0,147.0,23.0,0,0,2018,0.0
251721,4.0,147.0,23.0,0,1,2018,0.0
251722,4.0,147.0,23.0,0,2,2018,0.0
251723,4.0,147.0,23.0,0,3,2018,0.0
251724,4.0,147.0,23.0,0,4,2018,0.0
251725,4.0,147.0,23.0,1,0,2018,0.0
251726,4.0,147.0,23.0,1,1,2018,0.0
251727,4.0,147.0,23.0,1,2,2018,0.0
251728,4.0,147.0,23.0,1,3,2018,0.0
251729,4.0,147.0,23.0,1,4,2018,0.0
251730,4.0,148.0,23.0,0,0,2018,0.0
251731,4.0,148.0,23.0,0,1,2018,0.0
251732,4.0,148.0,23.0,0,2,2018,0.0
251733,4.0,148.0,23.0,0,3,2018,0.0
251734,4.0,148.0,23.0,0,4,2018,0.0
251735,4.0,148.0,23.0,1,0,2018,0.0
251736,4.0,148.0,23.0,1,1,2018,0.0
251737,4.0,148.0,23.0,1,2,2018,0.0
251738,4.0,148.0,23.0,1,3,2018,0.0
251739,4.0,148.0,23.0,1,4,2018,0.0
251740,4.0,149.0,23.0,0,0,2018,0.0
251741,4.0,149.0,23.0,0,1,2018,0.0
251742,4.0,149.0,23.0,0,2,2018,0.0
251743,4.0,149.0,23.0,0,3,2018,0.0
251744,4.0,149.0,23.0,0,4,2018,0.0
251745,4.0,149.0,23.0,1,0,2018,0.0
251746,4.0,149.0,23.0,1,1,2018,0.0
251747,4.0,149.0,23.0,1,2,2018,0.0
251748,4.0,149.0,23.0,1,3,2018,0.0
251749,4.0,149.0,23.0,1,4,2018,0.0
251750,4.0,150.0,23.0,0,0,2018,0.0
251751,4.0,150.0,23.0,0,1,2018,0.0
251752,4.0,150.0,23.0,0,2,2018,0.0
251753,4.0,150.0,23.0,0,3,2018,0.0
251754,4.0,150.0,23.0,0,4,2018,0.0
251755,4.0,150.0,23.0,1,0,2018,0.0
251756,4.0,150.0,23.0,1,1,2018,0.0
251757,4.0,150.0,23.0,1,2,2018,0.0
251758,4.0,150.0,23.0,1,3,2018,0.0
251759,4.0,150.0,23.0,1,4,2018,0.0
251760,4.0,151.0,23.0,0,0,2018,7491.268400525815
251761,4.0,151.0,23.0,0,1,2018,8671.040604725014
251762,4.0,151.0,23.0,0,2,2018,7491.268400525815
251763,4.0,151.0,23.0,0,3,2018,6229.705274663935
251764,4.0,151.0,23.0,0,4,2018,10684.061187543082
251765,4.0,151.0,23.0,1,0,2018,7491.268400525815
251766,4.0,151.0,23.0,1,1,2018,8671.040604725014
251767,4.0,151.0,23.0,1,2,2018,7491.268400525815
251768,4.0,151.0,23.0,1,3,2018,2386.256068961873
251769,4.0,151.0,23.0,1,4,2018,11099.333691994838
251770,4.0,152.0,23.0,0,0,2018,0.0
251771,4.0,152.0,23.0,0,1,2018,0.0
251772,4.0,152.0,23.0,0,2,2018,0.0
251773,4.0,152.0,23.0,0,3,2018,0.0
251774,4.0,152.0,23.0,0,4,2018,0.0
251775,4.0,152.0,23.0,1,0,2018,0.0
251776,4.0,152.0,23.0,1,1,2018,0.0
251777,4.0,152.0,23.0,1,2,2018,0.0
251778,4.0,152.0,23.0,1,3,2018,0.0
251779,4.0,152.0,23.0,1,4,2018,0.0
251780,4.0,153.0,23.0,0,0,2018,0.0
251781,4.0,153.0,23.0,0,1,2018,0.0
251782,4.0,153.0,23.0,0,2,2018,0.0
251783,4.0,153.0,23.0,0,3,2018,0.0
251784,4.0,153.0,23.0,0,4,2018,0.0
251785,4.0,153.0,23.0,1,0,2018,0.0
251786,4.0,153.0,23.0,1,1,2018,0.0
251787,4.0,153.0,23.0,1,2,2018,0.0
251788,4.0,153.0,23.0,1,3,2018,0.0
251789,4.0,153.0,23.0,1,4,2018,0.0
251790,4.0,154.0,24.0,0,0,2018,252.3880284256638
251791,4.0,154.0,24.0,0,1,2018,290.4528991619863
251792,4.0,154.0,24.0,0,2,2018,252.3880284256638
251793,4.0,154.0,24.0,0,3,2018,206.53023311403044
251794,4.0,154.0,24.0,0,4,2018,354.1651534651158
251795,4.0,154.0,24.0,1,0,2018,252.3880284256638
251796,4.0,154.0,24.0,1,1,2018,290.4528991619863
251797,4.0,154.0,24.0,1,2,2018,252.3880284256638
251798,4.0,154.0,24.0,1,3,2018,79.1570940131964
251799,4.0,154.0,24.0,1,4,2018,368.0152635665425
251800,4.0,155.0,24.0,0,0,2018,306.13611301977676
251801,4.0,155.0,24.0,0,1,2018,334.77596042267606
251802,4.0,155.0,24.0,0,2,2018,306.13611301977676
251803,4.0,155.0,24.0,0,3,2018,192.43782552488148
251804,4.0,155.0,24.0,0,4,2018,357.20464841230336
251805,4.0,155.0,24.0,1,0,2018,306.13611301977676
251806,4.0,155.0,24.0,1,1,2018,334.77596042267606
251807,4.0,155.0,24.0,1,2,2018,306.13611301977676
251808,4.0,155.0,24.0,1,3,2018,63.99126556808621
251809,4.0,155.0,24.0,1,4,2018,325.4664500552683
251810,4.0,156.0,24.0,0,0,2018,80.062986195011
251811,4.0,156.0,24.0,0,1,2018,90.5753785079795
251812,4.0,156.0,24.0,0,2,2018,80.062986195011
251813,4.0,156.0,24.0,0,3,2018,61.78293075895585
251814,4.0,156.0,24.0,0,4,2018,106.91854187711789
251815,4.0,156.0,24.0,1,0,2018,80.062986195011
251816,4.0,156.0,24.0,1,1,2018,90.5753785079795
251817,4.0,156.0,24.0,1,2,2018,80.062986195011
251818,4.0,156.0,24.0,1,3,2018,23.379909427482573
251819,4.0,156.0,24.0,1,4,2018,109.61994241701204
251820,4.0,157.0,24.0,0,0,2018,8.40275340588154
251821,4.0,157.0,24.0,0,1,2018,8.835884147812502
251822,4.0,157.0,24.0,0,2,2018,8.40275340588154
251823,4.0,157.0,24.0,0,3,2018,7.255196212488241
251824,4.0,157.0,24.0,0,4,2018,10.867751967652987
251825,4.0,157.0,24.0,1,0,2018,8.40275340588154
251826,4.0,157.0,24.0,1,1,2018,8.835884147812502
251827,4.0,157.0,24.0,1,2,2018,8.40275340588154
251828,4.0,157.0,24.0,1,3,2018,3.9324281706907804
251829,4.0,157.0,24.0,1,4,2018,14.552089554592792
251830,4.0,158.0,24.0,0,0,2018,106.55751123733307
251831,4.0,158.0,24.0,0,1,2018,116.57423372490857
251832,4.0,158.0,24.0,0,2,2018,106.55751123733307
251833,4.0,158.0,24.0,0,3,2018,74.3304178999558
251834,4.0,158.0,24.0,0,4,2018,131.30100139227963
251835,4.0,158.0,24.0,1,0,2018,106.55751123733307
251836,4.0,158.0,24.0,1,1,2018,116.57423372490857
251837,4.0,158.0,24.0,1,2,2018,106.55751123733307
251838,4.0,158.0,24.0,1,3,2018,27.15071736438653
251839,4.0,158.0,24.0,1,4,2018,130.11306846880964
251840,4.0,159.0,24.0,0,0,2018,69.9512050240209
251841,4.0,159.0,24.0,0,1,2018,79.19342417960479
251842,4.0,159.0,24.0,0,2,2018,69.9512050240209
251843,4.0,159.0,24.0,0,3,2018,49.4454516153649
251844,4.0,159.0,24.0,0,4,2018,89.99431936742398
251845,4.0,159.0,24.0,1,0,2018,69.9512050240209
251846,4.0,159.0,24.0,1,1,2018,79.19342417960479
251847,4.0,159.0,24.0,1,2,2018,69.9512050240209
251848,4.0,159.0,24.0,1,3,2018,16.74371802747363
251849,4.0,159.0,24.0,1,4,2018,84.36198664473548
251850,4.0,160.0,24.0,0,0,2018,6.199070275742361
251851,4.0,160.0,24.0,0,1,2018,7.140911040603323
251852,4.0,160.0,24.0,0,2,2018,6.199070275742361
251853,4.0,160.0,24.0,0,3,2018,5.501035144541751
251854,4.0,160.0,24.0,0,4,2018,9.12364328923481
251855,4.0,160.0,24.0,1,0,2018,6.199070275742361
251856,4.0,160.0,24.0,1,1,2018,7.140911040603323
251857,4.0,160.0,24.0,1,2,2018,6.199070275742361
251858,4.0,160.0,24.0,1,3,2018,2.2162810859973803
251859,4.0,160.0,24.0,1,4,2018,10.003936110147981
251860,4.0,161.0,24.0,0,0,2018,177.17429478308932
251861,4.0,161.0,24.0,0,1,2018,195.9293961836135
251862,4.0,161.0,24.0,0,2,2018,177.17429478308932
251863,4.0,161.0,24.0,0,3,2018,121.57924964800351
251864,4.0,161.0,24.0,0,4,2018,218.62744078008163
251865,4.0,161.0,24.0,1,0,2018,177.17429478308932
251866,4.0,161.0,24.0,1,1,2018,195.9293961836135
251867,4.0,161.0,24.0,1,2,2018,177.17429478308932
251868,4.0,161.0,24.0,1,3,2018,42.92802920611562
251869,4.0,161.0,24.0,1,4,2018,210.14792019097604
251870,4.0,162.0,24.0,0,0,2018,43.913464523681384
251871,4.0,162.0,24.0,0,1,2018,49.40513815013868
251872,4.0,162.0,24.0,0,2,2018,43.913464523681384
251873,4.0,162.0,24.0,0,3,2018,34.89108275989611
251874,4.0,162.0,24.0,0,4,2018,59.569662183877846
251875,4.0,162.0,24.0,1,0,2018,43.913464523681384
251876,4.0,162.0,24.0,1,1,2018,49.40513815013868
251877,4.0,162.0,24.0,1,2,2018,43.913464523681384
251878,4.0,162.0,24.0,1,3,2018,13.388291296981098
251879,4.0,162.0,24.0,1,4,2018,62.298914158124056
251880,4.0,163.0,24.0,0,0,2018,0.0
251881,4.0,163.0,24.0,0,1,2018,0.0
251882,4.0,163.0,24.0,0,2,2018,0.0
251883,4.0,163.0,24.0,0,3,2018,0.0
251884,4.0,163.0,24.0,0,4,2018,0.0
251885,4.0,163.0,24.0,1,0,2018,0.0
251886,4.0,163.0,24.0,1,1,2018,0.0
251887,4.0,163.0,24.0,1,2,2018,0.0
251888,4.0,163.0,24.0,1,3,2018,0.0
251889,4.0,163.0,24.0,1,4,2018,0.0
251890,4.0,164.0,24.0,0,0,2018,24.933886882962945
251891,4.0,164.0,24.0,0,1,2018,28.527402630701506
251892,4.0,164.0,24.0,0,2,2018,24.933886882962945
251893,4.0,164.0,24.0,0,3,2018,20.890149673046956
251894,4.0,164.0,24.0,0,4,2018,35.88140139099108
251895,4.0,164.0,24.0,1,0,2018,24.933886882962945
251896,4.0,164.0,24.0,1,1,2018,28.527402630701506
251897,4.0,164.0,24.0,1,2,2018,24.933886882962945
251898,4.0,164.0,24.0,1,3,2018,7.72091778877807
251899,4.0,164.0,24.0,1,4,2018,36.90447171742712
251900,4.0,165.0,25.0,0,0,2018,0.0
251901,4.0,165.0,25.0,0,1,2018,0.0
251902,4.0,165.0,25.0,0,2,2018,0.0
251903,4.0,165.0,25.0,0,3,2018,0.0
251904,4.0,165.0,25.0,0,4,2018,0.0
251905,4.0,165.0,25.0,1,0,2018,0.0
251906,4.0,165.0,25.0,1,1,2018,0.0
251907,4.0,165.0,25.0,1,2,2018,0.0
251908,4.0,165.0,25.0,1,3,2018,0.0
251909,4.0,165.0,25.0,1,4,2018,0.0
251910,4.0,166.0,25.0,0,0,2018,0.0
251911,4.0,166.0,25.0,0,1,2018,0.0
251912,4.0,166.0,25.0,0,2,2018,0.0
251913,4.0,166.0,25.0,0,3,2018,0.0
251914,4.0,166.0,25.0,0,4,2018,0.0
